mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tol,param_solver,param_penalty,param_max_iter,param_class_weight,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.001810312271118164,0.0004387463658060175,0.0006741046905517578,5.7244613635484795e-05,0.0001,liblinear,l2,1000,balanced,0.0001,"{'tol': 0.0001, 'solver': 'liblinear', 'penalty': 'l2', 'max_iter': 1000, 'class_weight': 'balanced', 'C': 0.0001}",0.8167805219828342,0.7789455246102643,0.8363986687686109,0.740595075239398,0.7455954897815362,0.7836630560765288,0.037958021745636075,55
0.004233264923095703,0.0021484131902266266,0.0014811515808105468,0.0013951432786611735,0.0001,newton-cg,l2,800,balanced,0.01,"{'tol': 0.0001, 'solver': 'newton-cg', 'penalty': 'l2', 'max_iter': 800, 'class_weight': 'balanced', 'C': 0.01}",0.8574181117533719,0.788053949903661,0.8789630408127518,0.7580369357045144,0.8114869626497534,0.8187918001648106,0.04427617823036736,21
0.03988914489746094,0.003384622449820171,0.0013491153717041016,0.000761032591487375,0.01,liblinear,l1,900,balanced,100.0,"{'tol': 0.01, 'solver': 'liblinear', 'penalty': 'l1', 'max_iter': 900, 'class_weight': 'balanced', 'C': 100}",0.8017165878437554,0.7763180942371694,0.8505867927833246,0.7647058823529411,0.8109584214235378,0.8008571557281456,0.029949594652872225,48
0.00021376609802246094,4.984866690162769e-05,0.0,0.0,0.001,sag,none,600,,10000.0,"{'tol': 0.001, 'solver': 'sag', 'penalty': 'none', 'max_iter': 600, 'class_weight': None, 'C': 10000.0}",,,,,,,,62
0.006824207305908203,0.0028680551508435017,0.0024907588958740234,0.0033413408625051506,0.001,liblinear,l1,900,,0.1,"{'tol': 0.001, 'solver': 'liblinear', 'penalty': 'l1', 'max_iter': 900, 'class_weight': None, 'C': 0.1}",0.8441057978630233,0.8062708004904536,0.8810649851112278,0.762311901504788,0.7988019732205779,0.8185110916380142,0.040656368807857786,23
0.004315328598022461,0.0023792662190269985,0.0014529228210449219,0.0009767938131325826,0.001,liblinear,l2,800,balanced,0.01,"{'tol': 0.001, 'solver': 'liblinear', 'penalty': 'l2', 'max_iter': 800, 'class_weight': 'balanced', 'C': 0.01}",0.8560168155543879,0.7871781397792958,0.8786127167630057,0.7583789329685363,0.8118393234672305,0.8184051857064911,0.043956732039088856,24
0.0004894256591796875,0.0004843340292595114,0.0,0.0,0.0001,newton-cg,none,200,balanced,0.0001,"{'tol': 0.0001, 'solver': 'newton-cg', 'penalty': 'none', 'max_iter': 200, 'class_weight': 'balanced', 'C': 0.0001}",,,,,,,,62
0.0007233142852783204,0.00030180490231817615,0.0,0.0,0.01,sag,l1,700,,10.0,"{'tol': 0.01, 'solver': 'sag', 'penalty': 'l1', 'max_iter': 700, 'class_weight': None, 'C': 10}",,,,,,,,62
0.030985641479492187,0.005600045327403899,0.001194906234741211,0.0005109288989480292,0.0001,liblinear,l2,200,,100.0,"{'tol': 0.0001, 'solver': 'liblinear', 'penalty': 'l2', 'max_iter': 200, 'class_weight': None, 'C': 100}",0.8230863548782624,0.8057453144158346,0.8747591522157996,0.7739398084815322,0.8354474982381959,0.8225956256459248,0.03327992332022168,15
0.0007341861724853516,0.0010469345755902725,0.0,0.0,0.0001,lbfgs,elasticnet,900,,0.1,"{'tol': 0.0001, 'solver': 'lbfgs', 'penalty': 'elasticnet', 'max_iter': 900, 'class_weight': None, 'C': 0.1}",,,,,,,,62
